id,premis dan hipotesis,label
5067,middlesbrough bournemouth gagal tahan unggul awal jadi menang peluit akhir bunyi hipoevitag bournemouth gagal tahan unggul awal jadi menang,1
5068,middlesbrough bournemouth gagal tahan unggul awal jadi menang peluit akhir bunyi hipoevitag bournemouth pernah rasa menang,2
5069,middlesbrough bournemouth gagal tahan unggul awal jadi menang peluit akhir bunyi hipoevitag unggul awal middlesbrough bawa menang,0
5070,kabar bahagia langsung gita lewat unggah foto akun instagramnya lyodra ikut kompetisi nyanyi internasional nama festival sanremo junior sanremo italia hipoevitag lyodra ikut kompetisi nyanyi internasional italia,1
5071,kabar bahagia langsung gita lewat unggah foto akun instagramnya lyodra ikut kompetisi nyanyi internasional nama festival sanremo junior sanremo italia hipoevitag gita ikut kompetisi nyanyi internasional italia,2
5072,kabar bahagia langsung gita lewat unggah foto akun instagramnya lyodra ikut kompetisi nyanyi internasional nama festival sanremo junior sanremo italia hipoevitag lyodra ikut kompetisi nyanyi internasional rusia,0
5073,keluar grup sebut segera selesai kuliah tahun sadar kuliah sempat bengkalai diri gabung girls band cherrybelle hipoevitag kulaihnya bengkalai gabung girls band cherrybelle,1
5074,keluar grup sebut segera selesai kuliah tahun sadar kuliah sempat bengkalai diri gabung girls band cherrybelle hipoevitag milik nilai bagus kuliah,2
5075,keluar grup sebut segera selesai kuliah tahun sadar kuliah sempat bengkalai diri gabung girls band cherrybelle hipoevitag kulaihnya tidak bengkalai gabung girls band cherrybelle,0
5076,tembang judul hampir jadi pernah bawa kahitna album lebih dar cantik hipoevitag lagu judul hampir jadi,1
5077,tembang judul hampir jadi pernah bawa kahitna album lebih dar cantik hipoevitag lima album rilis tahun,2
5078,tembang judul hampir jadi pernah bawa kahitna album lebih dar cantik hipoevitag tidak album rilis tahun,0
5079,sejak pbb diri satu negara anggota tidak masuk negaranegara bubar gabung negaranegara anggota cara pihak tarik diri pbb lama peristiwa konfrontasi indonesia malaysia bagai tanggap atas pilih malaysia bagai anggota tidak tetap dewan aman pbb surat tanggal januari indonesia beri tahu sekretaris jenderal pbb negara sebut putus tahap tarik diri pbb indonesia gabung pbb tahun kemudian hipoevitag indonesia alami konflik malaysia,1
5080,sejak pbb diri satu negara anggota tidak masuk negaranegara bubar gabung negaranegara anggota cara pihak tarik diri pbb lama peristiwa konfrontasi indonesia malaysia bagai tanggap atas pilih malaysia bagai anggota tidak tetap dewan aman pbb surat tanggal januari indonesia beri tahu sekretaris jenderal pbb negara sebut putus tahap tarik diri pbb indonesia gabung pbb tahun kemudian hipoevitag malaysia tidak tuju indonesia,2
5081,sejak pbb diri satu negara anggota tidak masuk negaranegara bubar gabung negaranegara anggota cara pihak tarik diri pbb lama peristiwa konfrontasi indonesia malaysia bagai tanggap atas pilih malaysia bagai anggota tidak tetap dewan aman pbb surat tanggal januari indonesia beri tahu sekretaris jenderal pbb negara sebut putus tahap tarik diri pbb indonesia gabung pbb tahun kemudian hipoevitag malaysia pernah jadi anggota tetap dewan aman pbb,0
5082,sep buah desa camat balapulang kabupaten tegal jawa tengah indonesia hipoevitag sep buah desa,1
5083,sep buah desa camat balapulang kabupaten tegal jawa tengah indonesia hipoevitag jawa tengah milik bagai kabupaten,2
5084,sep buah desa camat balapulang kabupaten tegal jawa tengah indonesia hipoevitag sep buah provinsi,0
5085,buat ukur tubuh bangun atas padang rumput luas biasa hias tanam bunga rumah hipoevitag sebut biasa hias bunga rumah,1
5086,buat ukur tubuh bangun atas padang rumput luas biasa hias tanam bunga rumah hipoevitag bangun atas padang rumput bunga,2
5087,buat ukur tubuh bangun atas padang rumput luas biasa hias tanam bunga rumah hipoevitag tidak hias tanam,0
5088,mawar rupa komoditas hortikultura nila ekonomi tinggi banyak mati konsumen dibudidayakan cara komersial hipoevitag mawar dibudidayakan cara komersial,1
5089,mawar rupa komoditas hortikultura nila ekonomi tinggi banyak mati konsumen dibudidayakan cara komersial hipoevitag konsumen mawar tinggi,2
5090,mawar rupa komoditas hortikultura nila ekonomi tinggi banyak mati konsumen dibudidayakan cara komersial hipoevitag mawar tidak milik nilai ekonomi,0
5091,entailment hipoevitag entailment,1
5092,bandara hingga juli rupa bandara internasional layan terbang terbang komersial kota padang hipoevitag padang rupa ibukota sumatra barat,2
5093,bandara hingga juli rupa bandara internasional layan terbang terbang komersial kota padang hipoevitag bandara rupa bandara layan layar kapal komersial kota padang,0
5094,presiden joko widodo jadwal lantik jumlah orang waktu dekat tidak jokowi rencana lantik gubernur dki jakarta definitif djarot saiful hidayat badan siber sandi negara bssn unit kerja presiden bina ideologi pancasila ukp pip hipoevitag beberapa orang lantik jokowi waktu dekat,1
5095,presiden joko widodo jadwal lantik jumlah orang waktu dekat tidak jokowi rencana lantik gubernur dki jakarta definitif djarot saiful hidayat badan siber sandi negara bssn unit kerja presiden bina ideologi pancasila ukp pip hipoevitag lebih orang presiden joko widodo lantik waktu dekat,2
5096,presiden joko widodo jadwal lantik jumlah orang waktu dekat tidak jokowi rencana lantik gubernur dki jakarta definitif djarot saiful hidayat badan siber sandi negara bssn unit kerja presiden bina ideologi pancasila ukp pip hipoevitag unit kerja presiden bina ideologi pancasila ukppip tidak lantik jokowi,0
5097,lagu beyonce pamer mampu lantun lirik bahasa spanyol inggris hipoevitag beyonce nyanyi bahasa spanyol,1
5098,lagu beyonce pamer mampu lantun lirik bahasa spanyol inggris hipoevitag beyonce tari,2
5099,lagu beyonce pamer mampu lantun lirik bahasa spanyol inggris hipoevitag beyonce tidak nyanyi bahasa inggris,0
5100,kereta sebut tiba gare montparnasse stasiun meskipn mustahil tgv jarak pendek sebut hipoevitag jarak tempuh kereta sebut pendek,1
5101,kereta sebut tiba gare montparnasse stasiun meskipn mustahil tgv jarak pendek sebut hipoevitag gare montparnasse stasiun jadi stasiun henti tgv,2
5102,kereta sebut tiba gare montparnasse stasiun meskipn mustahil tgv jarak pendek sebut hipoevitag tgv tidak lewat jalan jarak pendek,0
5103,kampanye sebut puncak tahun menang rangkai serang mahal benteng goguryeo hipoevitag tahun kampanye sebut puncak,1
5104,kampanye sebut puncak tahun menang rangkai serang mahal benteng goguryeo hipoevitag benteng goguryeo kenal tahun,2
5105,kampanye sebut puncak tahun menang rangkai serang mahal benteng goguryeo hipoevitag rangkai serang mahal benteng goguryeo kalah tahun,0
5106,unjung nikmat kawah kawasan wisata alam sebut atas kereta gantung ucap hipoevitag kawah wilayah sebut,1
5107,unjung nikmat kawah kawasan wisata alam sebut atas kereta gantung ucap hipoevitag unjung keluar uang naik kereta gantung,2
5108,unjung nikmat kawah kawasan wisata alam sebut atas kereta gantung ucap hipoevitag tidak kereta gantung kawasan wisata alam,0
5109,anakanak hasil dik bunda jadi kuat sopan santun timpal akun dewiehumphrey hipoevitag anak hasil duduk bunda jadi sopan santun,1
5110,anakanak hasil dik bunda jadi kuat sopan santun timpal akun dewiehumphrey hipoevitag akun deweihumphrey twitter,2
5111,anakanak hasil dik bunda jadi kuat sopan santun timpal akun dewiehumphrey hipoevitag anak hasil duduk bunda jadi lemah,0
5112,tahun flu spanyol wabah seluruh dunia kecil hasil selamat pandemi tewas juta orang seluruh dunia infeksi hampir tiga populasi dunia juta orang hipoevitag flu spanyol asal spanyol,2
5113,tahun flu spanyol wabah seluruh dunia kecil hasil selamat pandemi tewas juta orang seluruh dunia infeksi hampir tiga populasi dunia juta orang hipoevitag flu spanyol tewas juta orang seluruh dunia,0
5114,entailment hipoevitag entailment,1
5115,jakarta cnn indonesia musim hujan tubuh lebih mudah serang sakit jadi ubah suhu lingkung hipoevitag laku mandi hujan cegah tubuh jadi sakit,2
5116,jakarta cnn indonesia musim hujan tubuh lebih mudah serang sakit jadi ubah suhu lingkung hipoevitag ubah suhu tubuh lebih sehat,0
5117,janji tidak jatuh lubang sama rapper akhir surat nyata minta maaf sekali hipoevitag rapper tulis surat,1
5118,janji tidak jatuh lubang sama rapper akhir surat nyata minta maaf sekali hipoevitag rapper janji akhir surat,2
5119,janji tidak jatuh lubang sama rapper akhir surat nyata minta maaf sekali hipoevitag rapper akhir surat tanpa nyata minta maaf,0
5120,orang ganti backup person rupa salah satu strategi proses bisnis sambung hipoevitag orang ganti proses bisnis sambung,1
5121,kreator rooms putus meeting laku buka kunci cegah tamu tak undang hipoevitag rooms mungkin selenggara meeting tutup,1
5122,kreator rooms putus meeting laku buka kunci cegah tamu tak undang hipoevitag kreator rooms bisu meeting,2
5123,kreator rooms putus meeting laku buka kunci cegah tamu tak undang hipoevitag tamu tak undang tidak cegah rooms,0
5124,tampil grid video lebih banyak google meet kutip the next web tambah fungsi ai noise lighting enhancement hipoevitag google meet tambah fungsi lightning echancement,1
5125,tampil grid video lebih banyak google meet kutip the next web tambah fungsi ai noise lighting enhancement hipoevitag the next web kerja sama google meet,2
5126,tampil grid video lebih banyak google meet kutip the next web tambah fungsi ai noise lighting enhancement hipoevitag fungsi ai noise tidak tambah google meet,0
5127,tumpang naik tahun jadi tumpang naik tahun hipoevitag tumpang tahun naik jadi orang,1
5128,tumpang naik tahun jadi tumpang naik tahun hipoevitag tumpang tahun dominasi orang dewasa,2
5129,tumpang naik tahun jadi tumpang naik tahun hipoevitag tumpang tahun jumlah ribu orang,0
5130,baru oktober datang album rilis lima tahun impi pendam benar kata audy telur album the best sejak hipoevitag impi audy rilis album pendam lama lima tahun,1
5131,baru oktober datang album rilis lima tahun impi pendam benar kata audy telur album the best sejak hipoevitag audy telur sejak,2
5132,baru oktober datang album rilis lima tahun impi pendam benar kata audy telur album the best sejak hipoevitag audy baru telur album the best lima tahun,0
5133,selalu bilang kalau apaapa negara demokrasi proses hukum ya mungkin yg laju temanteman konsekuensi yakin fahri mempertanggungjawabkan kata ade dpr kamis hipoevitag fahri sandung kasus hukum,1
5134,selalu bilang kalau apaapa negara demokrasi proses hukum ya mungkin yg laju temanteman konsekuensi yakin fahri mempertanggungjawabkan kata ade dpr kamis hipoevitag ade tidak pernah masalah,2
5135,selalu bilang kalau apaapa negara demokrasi proses hukum ya mungkin yg laju temanteman konsekuensi yakin fahri mempertanggungjawabkan kata ade dpr kamis hipoevitag pernah bilang apa proses hukum,0
5136,tarif tetap eon harga nya langgan avro energy bayar tarif simple and selectnya hipoevitag tarif avro energy sesuai jenis layan,1
5137,tarif tetap eon harga nya langgan avro energy bayar tarif simple and selectnya hipoevitag tambah jenis layan eon tidak tingkat tarif,2
5138,tarif tetap eon harga nya langgan avro energy bayar tarif simple and selectnya hipoevitag tarif tetap eon,0
5139,bahkan banyak pikir feri nikah elly harta hipoevitag banyak orang pikir feri mata duit,1
5140,bahkan banyak pikir feri nikah elly harta hipoevitag feri orang kaya,2
5141,bahkan banyak pikir feri nikah elly harta hipoevitag elly orang miskin,0
5142,warna nya dedaunan tunjuk ragam hijau mulai hijau kuning hingga biru hipoevitag ragam hijau daun diri warna hijau kuning hingga biru,1
5143,warna nya dedaunan tunjuk ragam hijau mulai hijau kuning hingga biru hipoevitag dedaunan tunjuk ragam biru,2
5144,warna nya dedaunan tunjuk ragam hijau mulai hijau kuning hingga biru hipoevitag warannya dedaunan sebut tunjuk ragam hijau mulai hijau kuning hingga merah,0
5145,tak tinggal tulis calvin klein tampak hias depan koleksi hadir sini hipoevitag koleksi hias tulis calvin klein,1
5146,tak tinggal tulis calvin klein tampak hias depan koleksi hadir sini hipoevitag pamer koleksi langsung minggu depan,2
5147,tak tinggal tulis calvin klein tampak hias depan koleksi hadir sini hipoevitag tulis calvin klein hias belakang koleksi,0
5148,mundur bagai latih barcelona awal musim luis enrique hingga kini anggur belakang sering kait borussia dortmund paris saint germain hipoevitag luis enrique anggur,1
5149,mundur bagai latih barcelona awal musim luis enrique hingga kini anggur belakang sering kait borussia dortmund paris saint germain hipoevitag luis enrique tidak tarik latih paris saint germain,2
5150,mundur bagai latih barcelona awal musim luis enrique hingga kini anggur belakang sering kait borussia dortmund paris saint germain hipoevitag luis enrique mundur bagai latih barcelona akhir musim,0
5151,provinsi sumatra barat letak panjang pesisir barat sumatra tengah datar tinggi bukit baris belah timur jumlah pulau lepas pantai pulau tawa hipoevitag bukit baris masuk provinsi sumatra barat,1
5152,provinsi sumatra barat letak panjang pesisir barat sumatra tengah datar tinggi bukit baris belah timur jumlah pulau lepas pantai pulau tawa hipoevitag provinsi sumatra barat sangat luas,2
5153,provinsi sumatra barat letak panjang pesisir barat sumatra tengah datar tinggi bukit baris belah timur jumlah pulau lepas pantai pulau tawa hipoevitag bukit baris bukan rupa datar tinggi,0
5154,orkes berangkat gaya musik melayu deli bantu mas dangdut kalang mahasiswa hipoevitag gaya musik deli bantu mas dangdut,1
5155,orkes berangkat gaya musik melayu deli bantu mas dangdut kalang mahasiswa hipoevitag lagu bawa orkes nikmat kalang mahasiswa,2
5156,orkes berangkat gaya musik melayu deli bantu mas dangdut kalang mahasiswa hipoevitag gaya musik melayu tidak bantu mas dangdut kalang mahasiswa,0
5157,iya resepsi kali sore khusus keluarga kalau malem temanteman timbang sih lihat penting tamu kapasitas tempat kata raiden jelas hipoevitag raiden jelas resepsi sore khusus keluarga,1
5158,iya resepsi kali sore khusus keluarga kalau malem temanteman timbang sih lihat penting tamu kapasitas tempat kata raiden jelas hipoevitag resepsi malem hadir keluarga temanteman,2
5159,iya resepsi kali sore khusus keluarga kalau malem temanteman timbang sih lihat penting tamu kapasitas tempat kata raiden jelas hipoevitag raiden jelas resepsi malem keluarga,0
